"id","codigo_prc","codigo_alt","codigo_man","codigo_gru","codigo_qui","valor_unid","numero_uni","identifica","nom_proced","valor_tar1","valor_tar6","codigo_liq","codigo_rip","estado_act"
"183","028303","028303","3","0","0","100","0",,"IMPLANTACION PARENQUIMATOSA DEL ELECTRODO DE NEUROESTIMULACION INTRACRANEAL","0","0","H","45",
"184","682402","682402","3","0","0","100","0",,"MIOMECTOMIA UTERINA Y ESCISION DE TUMOR FIBROIDE   UNICO O MULTIPLE  VIA VAGINAL","0","0","H","45",
"185","682401","682401","3","0","0","100","0",,"MIOMECTOMIA UTERINA Y ESCISION DE TUMOR FIBROIDE  UNICO O MULTIPLE  POR LAPAROTOMIA","0","0","H","45",
"186","699700","699700","3","0","0","100","0",,"RETIRO DE OTRO CUERPO EXTRAÐO PENETRANTE EN CUELLO UTERINO SOD","0","0","H","45",
"187","682300","682300","3","0","0","100","0",,"RESECCION DE POLIPO ENDOMETRIAL SOD","0","0","H","45",
"188","690101","690101","3","0","0","100","0",,"LEGRADO UTERINO GINECOLOGICO DIAGNOSTICO","0","0","H","45",
"189","690102","690102","3","0","0","100","0",,"LEGRADO UTERINO GINECOLOGICO TERAPEUTICO","0","0","H","45",
"190","674000","674000","3","0","0","100","0",,"AMPUTACION DEL CUELLO UTERINO O TRAQUELECTOMIA SOD","0","0","H","45",
"191","674100","674100","3","0","0","100","0",,"ESCISION DE MUÐON CERVICAL VIA VAGINAL O ABDOMINAL SOD","0","0","H","45",
"192","674200","674200","3","0","0","100","0",,"ESCISION DE MUÐON CERVICAL CON REPARACION DEL PISO PELVICO SOD","0","0","H","45",
"193","674300","674300","3","0","0","100","0",,"ESCISION DE MUÐON CERVICAL CON COLPORRAFIA ANTERIOR Y POSTERIOR SOD","0","0","H","45",
"194","674400","674400","3","0","0","100","0",,"ESCISION DE MUÐON CERVICAL CON CORRECCION DE ENTEROCELE SOD","0","0","H","45",
"195","670100","670100","3","0","0","100","0",,"DILATACION Y CURETAJE DE MUÐON CERVICAL SOD","0","0","H","45",
"196","673401","673401","3","0","0","100","0",,"CONIZACION  CON RADIOCIRUGIA  LETZ  BAJO COLPOSCOPIA","0","0","H","45",
"197","672001","672001","3","0","0","100","0",,"CONIZACION NCOC","0","0","H","45",
"198","497200","497200","3","0","0","100","0",,"IMPLANTACION DE UN ANILLO EN LA CIRCUNFERENCIA ANAL  CERCLAJE  SOD","0","0","H","45",
"199","675100","675100","3","0","0","100","0",,"CERCLAJE DE ISTMO UTERINO SOD","0","0","H","45",
"200","699600","699600","3","0","0","100","0",,"RETIRO DE MATERIAL DE CERCLAJE DE CUELLO UTERINO SOD","0","0","H","45",
"201","673101","673101","3","0","0","100","0",,"ESCISION DE POLIPO EN CUELLO UTERINO  CERVIX  NCOC **","0","0","H","45",
"202","019100","019100","3","0","0","100","0",,"LOBECTOMIA POR CRANEOTOMIA SOD","0","0","H","45",
"203","019200","019200","3","0","0","100","0",,"LOBECTOMIA POR CRANIECTOMIA SOD","0","0","H","45",
"204","694101","694101","3","0","0","100","0",,"HISTERORRAFIA POR LAPAROTOMIA     220","0","0","H","45",
"205","682201","682201","3","0","0","100","0",,"INCISION O ESCISION DE TABIQUE CONGENITO UTERINO POR LAPAROTOMIA","0","0","H","45",
"206","694910","694910","3","0","0","100","0",,"CORRECION DE DESGARRO O LACERACION OBSTETRICA ANTIGUAS EN UTERO","0","0","H","45",
"207","694920","694920","3","0","0","100","0",,"HISTEROPLASTIA  OPERACION DE STRASMAN","0","0","H","45",
"208","755100","755100","3","0","0","100","0",,"REPARACION DE DESGARRO OBSTETRICO ACTUAL DE CUELLO UTERINO  CERVIX  SOD","0","0","H","45",
"209","755200","755200","3","0","0","100","0",,"REPARACION DE DESGARRO OBSTETRICO ACTUAL DE CUERPO UTERINO SOD","0","0","H","45",
"210","676100","676100","3","0","0","100","0",,"SUTURA DE LACERACION O DESGARRO DE CUELLO UTERINO  CERVIX  SOD","0","0","H","45",
"211","676910","676910","3","0","0","100","0",,"CORRECCION DE DESGARRO OBSTETRICO ANTIGUO DE CUELLO UTERINO","0","0","H","45",
"212","676920","676920","3","0","0","100","0",,"TRAQUELOPLASTIA CON TRAQUELORRAFIA","0","0","H","45",
"213","684000","684000","3","0","0","100","0",,"HISTERECTOMIA  TOTAL ABDOMINAL SOD","0","0","H","45",
"214","683100","683100","3","0","0","100","0",,"HISTERECTOMIA  SUBTOTAL O SUPRACERVICAL SOD","0","0","H","45",
"215","684101","684101","3","0","0","100","0",,"HISTERECTOMIA  TOTAL ABDOMINAL AMPLIADA  CON VAGINECTOMIA PARCIAL","0","0","H","45",
"216","684010","684010","3","0","0","100","0",,"HISTERECTOMIA  TOTAL  CON CERVICECTOMIA  REMOCION DE VEJIGA  TRANSPLANTE URETERAL Y/O RESECCION ABDOMINOPERINEAL DE COLON Y RECTO Y COLOSTOMIA O CUALQUIER COMBINACION ANTERIOR","0","0","H","45",
"217","686100","686100","3","0","0","100","0",,"HISTERECTOMIA RADICAL MODIFICADA  OPERACION DE WERTHEIM  SOD","0","0","H","45",
"218","685100","685100","3","0","0","100","0",,"HISTERECTOMIA VAGINAL SOD","0","0","H","45",
"219","685130","685130","3","0","0","100","0",,"HISTERECTOMIA VAGINAL CON REPARACION PLASTICA DE VAGINA Y COLPORRAFIA ANTERIOR Y POSTERIOR","0","0","H","45",
"220","685110","685110","3","0","0","100","0",,"HISTERECTOMIA VAGINAL CON COLPOURETROCISTOPEXIA","0","0","H","45",
"221","018101","018101","3","0","0","100","0",,"HEMISFERECTOMIA CEREBRAL POR CRANEOTOMIA","0","0","H","45",
"222","018201","018201","3","0","0","100","0",,"HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL","0","0","H","45",
"223","685120","685120","3","0","0","100","0",,"HISTERECTOMIA VAGINAL CON REPARACION DE ENTEROCELE","0","0","H","45",
"224","687000","687000","3","0","0","100","0",,"HISTERECTOMIA RADICAL VAGINAL   OPERACION DE SCHAUTA  SOD","0","0","H","45",
"225","691301","691301","3","0","0","100","0",,"SECCION DE ADHERENCIAS UTERINAS A PARED ABDOMINAL VIA LAPAROTOMIA","0","0","H","45",
"226","549201","549201","3","0","0","100","0",,"EXTRACCION CUERPO EXTRAÐO INTRAPERITONEAL  O DIU PERDIDO   POR LAPAROTOMIA","0","0","H","45",
"227","699120","699120","3","0","0","100","0",,"IMPLANTACION INTRAUTERINA DE PLATINAS RADIOACTIVAS","0","0","H","45",
"228","044101","044101","3","0","0","100","0",,"DESCOMPRESION NEUROVASCULAR DE NERVIO TRIGEMINAL  POR CRANEOTOMIA SUBOCCIPITAL","0","0","H","45",
"229","044203","044203","3","0","0","100","0",,"DESCOMPRESION NEUROVASCULAR DE NERVIOS IX Y X","0","0","H","45",
"230","044204","044204","3","0","0","100","0",,"DESCOMPRESION NEUROVASCULAR DE NERVIO ACUSTICO VESTIBULAR","0","0","H","45",
"231","044205","044205","3","0","0","100","0",,"DESCOMPRESION  INTRACANALICULAR DE NERVIO FACIAL","0","0","H","45",
"232","044206","044206","3","0","0","100","0",,"DESCOMPRESION NEUROVASCULAR DE NERVIO FACIAL   POR CRANEOTOMIA SUBOCCIPITAL","0","0","H","45",
"233","044207","044207","3","0","0","100","0",,"DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSLABERINTICA","0","0","H","45",
"234","044208","044208","3","0","0","100","0",,"DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA TRANSMASTOIDEA","0","0","H","45",
"235","013202","013202","3","0","0","100","0",,"SECCION DE TEJIDO CEREBRAL  TRACTOS CEREBRALES    POR CRANEOTOMIA     132","0","0","H","45",
"236","013106","013106","3","0","0","100","0",,"DRENAJE DE ESPACIO SUBDURAL  POR DERIVACION SUBDURO PERITONEAL","0","0","H","45",
"237","022101","022101","3","0","0","100","0",,"DERIVACION DE VENTRICULO A CISTERNA MAGNA","0","0","H","45",
"238","022202","022202","3","0","0","100","0",,"DERIVACION VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL  TORKILSEN","0","0","H","45",
"239","022300","022300","3","0","0","100","0",,"COLOCACION DE CATETER VENTRICULO PERITONEAL  SIN VALVULA SOD","0","0","H","45",
"240","023201","023201","3","0","0","100","0",,"DERIVACION VENTRICULOATRIAL","0","0","H","45",
"241","023401","023401","3","0","0","100","0",,"VENTRICULOPERITONEOSTOMIA","0","0","H","45",
"242","023402","023402","3","0","0","100","0",,"DERIVACION CISTO PERITONEAL  QUISTE VENTRICULAR A PERITONEO","0","0","H","45",
"243","023500","023500","3","0","0","100","0",,"DERIVACION VENTRICULAR AL APARATO URINARIO SOD","0","0","H","45",
"244","549003","549003","3","0","0","100","0",,"COLOCACION DE CATETERES PARA DERIVACION VENTRICULOPERITONEAL Y PERITONEOVENTRICULAR","0","0","H","45",
"245","701201","701201","3","0","0","100","0",,"COLPOTOMIA CON EXPLORACION","0","0","H","45",
"246","701420","701420","3","0","0","100","0",,"DRENAJE DE COLECCION  DE FONDO DE SACO  CUPULA VAGINAL","0","0","H","45",
"247","703200","703200","3","0","0","100","0",,"ESCISION O ABLACION DE LESION O TEJIDO EN  FONDO DE SACO SOD","0","0","H","45",
"248","701202","701202","3","0","0","100","0",,"COLPOTOMIA CON DRENAJE DE  COLECCION PELVICA","0","0","H","45",
"249","701300","701300","3","0","0","100","0",,"LIBERACION-LISIS DE ADHERENCIAS INTRALUMINALES EN VAGINA SOD","0","0","H","45",
"250","701410","701410","3","0","0","100","0",,"SECCION O INCISION DE TABIQUE VAGINAL","0","0","H","45",
"251","703310","703310","3","0","0","100","0",,"RESECCION DEL TABIQUE VAGINAL","0","0","H","45",
"252","710100","710100","3","0","0","100","0",,"LISIS DE ADHERENCIAS EN VULVA SOD","0","0","H","45",
"253","013105","013105","3","0","0","100","0",,"DRENAJE DE ESPACIO SUBARACNOIDEO   POR  DERIVACION CISTO PERITONEAL","0","0","H","45",
"254","024100","024100","3","0","0","100","0",,"IRRIGACION DE DERIVACION VENTRICULAR SOD","0","0","H","45",
"255","024201","024201","3","0","0","100","0",,"REEMPLAZO PARCIAL DE DERIVACION","0","0","H","45",
"256","703330","703330","3","0","0","100","0",,"RESECCION PARCIAL DE VAGINA O ESCISION DE MANGUITO VAGINAL","0","0","H","45",
"257","704100","704100","3","0","0","100","0",,"VAGINECTOMIA O COLPECTOMIA TOTAL SOD","0","0","H","45",
"258","708100","708100","3","0","0","100","0",,"OBLITERACION Y ESCISION LOCAL DE VAGINA  COLPOCLEISIS  SOD","0","0","H","45",
"259","703100","703100","3","0","0","100","0",,"HIMENECTOMIA O HIMENOTOMIA SOD","0","0","H","45",
"260","707600","707600","3","0","0","0","0",,"HIMENORRAFIA O HIMENOPLASTIA SOD","0","0","H","45",
"261","703321","703321","3","0","0","100","0",,"RESECCION DE LESION BENIGNA  EN TERCIO SUPERIOR DE VAGINA    87","0","0","H","45",
"262","703340","703340","3","0","0","100","0",,"RESECCION DE TUMOR MALIGNO DE VAGINA","0","0","H","45",
"263","703320","703320","3","0","0","100","0",,"RESECCION DE  LESION BENIGNA  EN TERCIO MEDIO O INFERIOR DE VAGINA     87","0","0","H","45",
"264","024202","024202","3","0","0","100","0",,"REEMPLAZO TOTAL DE DERIVACION","0","0","H","45",
"265","568440","568440","3","0","0","100","0",,"FISTULECTOMIA VESICO-URETERO-VAGINAL Y REIMPLANTE URETERAL","0","0","H","45",
"266","707510","707510","3","0","0","100","0",,"CIERRE DE FISTULA URETROVAGINAL O VESICO VAGINAL SOD","0","0","H","45",
"267","709100","709100","3","0","0","0","0",,"EXTRACCION DE CUERPO EXTRAÐO EN VAGINA CON INCISION SOD","0","0","H","45",
"268","707930","707930","3","0","0","0","0",,"CORECCION DE SENO UROGENITAL","0","0","H","45",
"269","706101","706101","3","0","0","100","0",,"VAGINOPLASTIA POR VIA ABDOMINAL","0","0","H","45",
"270","706102","706102","3","0","0","100","0",,"VAGINOPLASTIA POR VIA PERINEAL","0","0","H","45",
"271","706103","706103","3","0","0","100","0",,"VAGINOPLASTIA POR VIA ABDOMINOPERINEAL","0","0","H","45",
"272","024300","024300","3","0","0","100","0",,"RETIRO DE DERIVACION SOD","0","0","H","45",
"273","705110","705110","3","0","0","100","0",,"COLPORRAFIA ANTERIOR CON PLASTIA O REPARACION DE URETROCELE","0","0","H","45",
"274","705210","705210","3","0","0","100","0",,"COLPORRAFIA POSTERIOR","0","0","H","45",
"275","709220","709220","3","0","0","100","0",,"REPARACION DE ENTEROCELE VIA VAGINAL","0","0","H","45",
"276","705301","705301","3","0","0","100","0",,"COLPORRAFIA ANTERIOR Y POSTERIOR","0","0","H","45",
"277","705303","705303","3","0","0","100","0",,"COLPORRAFIA ANTERIOR Y POSTERIOR CON AMPUTACION DE CUELLO  MANCHESTER-FOTHERGILL","0","0","H","45",
"278","705302","705302","3","0","0","100","0",,"COLPORRAFIA ANTERIOR Y POSTERIOR CON REPARACION DE ENTEROCELE","0","0","H","45",
"279","707701","707701","3","0","0","100","0",,"COLPOPEXIA POR LAPAROTOMIA","0","0","H","45",
"280","707702","707702","3","0","0","100","0",,"COLPOPEXIA VIA VAGINAL","0","0","H","45",
"281","597940","597940","3","0","0","100","0",,"URETROCOLPOPEXIA VIA VAGINAL O ABDOMINAL","0","0","H","45",
"282","597941","597941","3","0","0","100","0",,"URETROCOLPOPEXIA REPRODUCIDA VIA VAGINAL O ABDOMINAL","0","0","H","45",
"283","709230","709230","3","0","0","0","0",,"REPARACION DE ENTEROCELE VIA ABDOMINAL","0","0","H","45",
"284","037100","037100","3","0","0","100","0",,"DERIVACION SIRINGO PERITONEAL ESPINAL SOD","0","0","H","45",
"285","037200","037200","3","0","0","100","0",,"DERIVACION SIRINGO SUBDURAL ESPINAL SOD","0","0","H","45",
"286","037300","037300","3","0","0","100","0",,"DERIVACION LUMBO PERITONEAL SOD","0","0","H","45",
"287","037400","037400","3","0","0","100","0",,"DERIVACION LUMBAR EXTERNA SOD","0","0","H","45",
"288","037500","037500","3","0","0","100","0",,"DERIVACION SIRINGO PLEURAL ESPINAL SOD","0","0","H","45",
"289","717920","717920","3","0","0","100","0",,"SUTURA DE DESGARRO O LACERACION NO OBSTETRICA  RECIENTE QUE INVOLUCRA VULVA O PERINE  MUCOSA Y/O MUSCULO    GRADO I-II","0","0","H","45",
"290","707120","707120","3","0","0","100","0",,"REPARACION DE DESGARRO VAGINAL NO OBSTETRICO GRADO III  RECTOVAGINAL CON COMPROMISO DE ESFINTER ANAL","0","0","H","45",
"291","707130","707130","3","0","0","100","0",,"REPARACION DE DESGARRO VAGINAL NO OBSTETRICO GRADO IV  ESTALLIDO DE VEJIGA CON O SIN EVISCERACION","0","0","H","45",
"292","756100","756100","3","0","0","100","0",,"REPARACION DE  LACERACIONES O DESGARROS OBSTETRICOS RECIENTES QUE INVOLUCRAN VEJIGA Y URETRA  GRADO IV  SOD","0","0","H","45",
"293","706000","706000","3","0","0","100","0",,"RECONSTRUCCION DE VAGINA SOD","0","0","H","45",
"294","707200","707200","3","0","0","100","0",,"CORRECCION DE FISTULA COLOVAGINAL  CECOVAGINAL  SOD","0","0","H","45",
"295","707300","707300","3","0","0","100","0",,"CORRECCION DE FISTULA RECTOVAGINAL Y/O PERINEAL SOD","0","0","H","45",
"296","707400","707400","3","0","0","100","0",,"CORRECCION DE OTRAS FISTULAS  VAGINOINTESTINALES SOD","0","0","H","45",
"297","717200","717200","3","0","0","100","0",,"CORRECCION DE FISTULA DE VULVA O PERINE SOD","0","0","H","45",
"298","022201","022201","3","0","0","100","0",,"COLOCACION DE CATETER VENTRICULAR AL EXTERIOR","0","0","H","45",
"299","710921","710921","3","0","0","100","0",,"INCISION Y DRENAJE DE COLECCION DE VULVA O DE GLANDULA DE SKENE","0","0","H","45",
"300","712100","712100","3","0","0","100","0",,"ASPIRACION CON AGUJA DE LAS GL┴NDULAS DE BARTHOLIN QUISTE  SOD","0","0","H","45",
"301","712200","712200","3","0","0","100","0",,"INCISION Y DRENAJE DE LA GL┴NDULA DE BARTHOLIN  QUISTE  SOD","0","0","H","45",
"302","718100","718100","3","0","0","100","0",,"EXTRACCION DE CUERPO EXTRAÐO DE VULVA Y/O PERINE CON INCISION SOD","0","0","H","45",
"303","717300","717300","3","0","0","100","0",,"DRENAJE DE COLECCION VULVOPERINEAL SOD","0","0","H","45",
"304","011304","011304","3","0","0","100","0",,"BIOPSIA ESTEREOTAXICA DE CEREBRO     131","0","0","H","45",
"305","016401","016401","3","0","0","100","0",,"DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA  2","0","0","H","45",
"306","017002","017002","3","0","0","100","0",,"DRENAJE DE COLECCIONES INTRACEREBRALES   GUIADO POR ESTEREOTAXIA      2","0","0","H","45",
"307","017005","017005","3","0","0","100","0",,"DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR   GUIADO POR ESTEREOTAXIA     2","0","0","H","45",
"308","863103","863103","3","0","0","100","0",,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION  FULGURACION O CRIOTERAPIA EN AREA ESPECIAL  HASTA TRES LESIONES","0","0","H","45",
"309","863104","863104","3","0","0","100","0",,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION  FULGURACION O CRIOTERAPIA EN AREA ESPECIAL  ENTRE TRES A DIEZ LESIONES","0","0","H","45",
"310","863105","863105","3","0","0","100","0",,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION  FULGURACION O CRIOTERAPIA EN AREA ESPECIAL  MAS DE DIEZ LESIONES","0","0","H","45",
"311","713500","713500","3","0","0","100","0",,"RESECCION GRANULOMA VULVO-PERINEAL SOD","0","0","H","45",
"312","713400","713400","3","0","0","100","0",,"RESECCION DE ENDOMETRIOMA PERINEAL SOD","0","0","H","45",
"313","712401","712401","3","0","0","100","0",,"RESECCION DE GLANDULA DE BARTHOLIN  BARTHOLINECTOMIA","0","0","H","45",
"314","713100","713100","3","0","0","100","0",,"RESECCION DE GL┴NDULA DE SKENE SOD","0","0","H","45",
"315","712300","712300","3","0","0","100","0",,"MARZUPIALIZACION Y/O  DRENAJE EN LA GL┴NDULA DE  BARTHOLIN O DE SKENE SOD","0","0","H","45",
"316","013201","013201","3","0","0","100","0",,"SECCION DE TEJIDO CEREBRAL  TRACTOS CEREBRALES  POR ABLACION  TERMOLESION  ESTEREOTAXICA","0","0","H","45",
"317","014101","014101","3","0","0","100","0",,"TALAMOTOMIA POR ESTEREOTAXIA  ESTIMULACION Y/O ABLACION DE UNO DE SUS NUCLEOS","0","0","H","45",
"318","014201","014201","3","0","0","100","0",,"PALIDOTOMIA POR ESTEREOTAXIA","0","0","H","45",
"319","714100","714100","3","0","0","100","0",,"CLITORIDECTOMIA O AMPUTACION TOTAL DE CLITORIS SOD","0","0","H","45",
"320","714200","714200","3","0","0","100","0",,"CLITORIDOTOMIA O ESCISION PARCIAL DE CLITORIS SOD","0","0","H","45",
"321","716120","716120","3","0","0","100","0",,"VULVECTOMIA PARCIAL O UNILATERAL  MENOS DEL 80% DEL AREA VULVAR","0","0","H","45",
"322","716200","716200","3","0","0","100","0",,"VULVECTOMIA BILATERAL SIMPLE O PARCIAL SOD","0","0","H","45",
"323","715200","715200","3","0","0","100","0",,"VULVECTOMIA TOTAL O COMPLETA BILATERAL SOD","0","0","H","45",
"324","715100","715100","3","0","0","100","0",,"VULVECTOMIA RADICAL  SOD","0","0","H","45",
"325","707920","707920","3","0","0","0","0",,"CORRECCION DE LACERACION OBSTETRICA ANTIGUA EN VAGINA","0","0","H","45",
"326","717910","717910","3","0","0","0","0",,"CORRECCION DE LACERACION OBSTETRICA ANTIGUA EN  VULVA Y PERINE","0","0","H","45",
"327","717930","717930","3","0","0","0","0",,"PERINEOPLASTIA POR DESGARRO ANTIGUO DE PERINE","0","0","H","45",
"328","717102","717102","3","0","0","100","0",,"SUTURA DE DESGARRO O LACERACION OBSTETRICA  RECIENTE QUE INVOLUCRA VULVA O PERINE  MUCOSA Y/O MUSCULO    GRADO I-II","0","0","H","45",
"329","756200","756200","3","0","0","0","0",,"REPARACION DE  LACERACIONES O DESGARROS OBSTETRICOS RECIENTES QUE INVOLUCRAN RECTO Y ESFINTER ANAL  GRADO III  SOD","0","0","H","45",
"330","028301","028301","3","0","0","100","0",,"IMPLANTACION DE NEUROESTIMULADOR  POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA","0","0","H","45",
"331","028601","028601","3","0","0","100","0",,"INJERTO INTRACEREBRAL DE TEJIDO SUPRARRENAL","0","0","H","45",
"332","012101","012101","3","0","0","100","0",,"CRANEALIZACION DE SENO FRONTAL","0","0","H","45",
"333","021101","021101","3","0","0","100","0",,"CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA  POR CRANEOTOMIA","0","0","H","45",
"334","021102","021102","3","0","0","100","0",,"CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA  CON PLASTIA DURAL","0","0","H","45",
"335","021103","021103","3","0","0","100","0",,"CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO  POR CRANEOTOMIA","0","0","H","45",
"336","021104","021104","3","0","0","100","0",,"CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO  CON PLASTIA AUTOLOGA O  HETEROLOGA  POR CRANEOTOMIA","0","0","H","45",
"337","021202","021202","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BOVEDA CRANEANA  POR DUROPLASTIA","0","0","H","45",
"338","035401","035401","3","0","0","100","0",,"PLASTIA O INJERTO DE MENINGE ESPINAL","0","0","H","45",
"339","020500","020500","3","0","0","100","0",,"INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL  METALICA  ACRILICA  SOD","0","0","H","45",
"340","020601","020601","3","0","0","100","0",,"CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA","0","0","H","45",
"341","021201","021201","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BOVEDA CRANEANA  POR CRANEOTOMIA Y CRANEOPLASTIA","0","0","H","45",
"342","021204","021204","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR  POR VIA TRANSESFENOIDAL","0","0","H","45",
"343","021207","021207","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO  POR VIA TRANSESFENOIDAL","0","0","H","45",
"344","021203","021203","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR  POR VIA SUBFRONTAL","0","0","H","45",
"345","021206","021206","3","0","0","100","0",,"CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO  POR CRANIECTOMIA","0","0","H","45",
"346","021208","021208","3","0","0","100","0",,"CORRECCION FISTULA EN LCR EN BASE DE CRANEO POSTERIOR POR VIA SUBOCCIPITAL","0","0","H","45",
"347","011302","011302","3","0","0","100","0",,"BIOPSIA ABIERTA   CRANEOTOMIA  DE CEREBRO","0","0","H","45",
"348","011303","011303","3","0","0","100","0",,"BIOPSIA  DE CEREBRO POR TREPANACION","0","0","H","45",
"349","071300","071300","3","0","0","100","0",,"BIOPSIA DE HIPOFISIS POR VIA TRANSFRONTAL SOD","0","0","H","45",
"350","071700","071700","3","0","0","100","0",,"BIOPSIA DE GLANDULA PINEAL SOD","0","0","H","45",
"351","017209","017209","3","0","0","100","0",,"DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL","0","0","H","45",
"352","168401","168401","3","0","0","100","0",,"DESCOMPRESION DE ORBITA VIA TECHO DE ORBITA  TECNICA TRANSCRANEANA  DE NAFZINGHER","0","0","H","45",
"353","168402","168402","3","0","0","100","0",,"DESCOMPRESION DE ORBITA VIA LATERAL  TECNICA DE KROMLIEN","0","0","H","45",
"354","168403","168403","3","0","0","100","0",,"DESCOMPRESION DE ORBITA VIA INFERIOR Y MEDIAL  TECNICA DE WALSH-OUGURA VIA TRANSMAXILAR ENDOSCOPICA","0","0","H","45",
